,STORE_KEY,STORE_NUMBER,STORE_NAME,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE
933,1232,410,IL410,Franchise,2008-08-20,2012-09-11,DOWNERS GROVE,IL,Illinois,Central,602.0,CHICAGO,Inactive,3.0,North,0.0,2008-08-20,Closed,DomesticFranchise,CHICAGO,,,2008-08-20,Original,2008-08-20
934,1236,414,NC414,Franchise,2008-11-05,2009-10-15,GREENSBORO,NC,North Carolina,Eastern,518.0,GREENSBORO-H.POINT-W.SALEM,Inactive,2.0,Southeast,0.0,2008-11-05,Closed,DomesticFranchise,GREENSBORO-H.POINT-W.SALEM,,,2008-11-05,Original,2008-11-05
935,1249,427,IN427,Franchise,2008-07-02,2010-03-06,LAFAYETTE,IN,Indiana,Eastern,527.0,INDIANAPOLIS,Inactive,3.0,North,0.0,2008-07-02,Closed,DomesticFranchise,INDIANAPOLIS,,,2008-07-02,Original,2008-07-02
936,1251,429,IL429,Franchise,2008-07-16,2014-01-23,EVERGREEN PARK,IL,Illinois,Central,602.0,CHICAGO,Inactive,3.0,North,0.0,2008-07-16,Closed,DomesticFranchise,CHICAGO,,,2008-07-16,Original,2008-07-16
937,1255,433,FL433,Franchise,2008-10-30,2009-04-29,ORANGE PARK,FL,Florida,Eastern,561.0,JACKSONVILLE,Inactive,2.0,Southeast,0.0,2008-10-30,Closed,DomesticFranchise,JACKSONVILLE,,,2008-10-30,Original,2008-10-30
938,1269,447,TN447,Franchise,2009-01-14,2011-01-03,KNOXVILLE,TN,Tennessee,Eastern,557.0,KNOXVILLE,Inactive,2.0,Southeast,0.0,2009-01-14,Closed,DomesticFranchise,KNOXVILLE,,,2009-01-14,Original,2009-01-14
939,1286,464,UT464,Franchise,2009-03-11,2010-10-05,SAINT GEORGE,UT,Utah,Mountain,770.0,SALT LAKE CITY,Inactive,4.0,West,0.0,2009-03-11,Closed,DomesticFranchise,SALT LAKE CITY,,,2009-03-11,Original,2009-03-11
940,1289,467,PA467,Franchise,2008-12-27,2012-04-26,PHILADELPHIA,PA,Pennsylvania,Eastern,504.0,PHILADELPHIA,Inactive,3.0,North,0.0,2008-12-27,Closed,DomesticFranchise,PHILADELPHIA,,,2008-12-27,Original,2008-12-27
941,1294,472,PA472,Franchise,2009-08-28,2010-12-11,PHILADELPHIA,PA,Pennsylvania,Eastern,504.0,PHILADELPHIA,Inactive,3.0,North,0.0,2009-08-28,Closed,DomesticFranchise,PHILADELPHIA,,,2009-08-28,Original,2009-08-28
942,1303,481,NM481,Franchise,2009-09-19,2010-12-18,ALBUQUERQUE,NM,New Mexico,Mountain,790.0,ALBUQUERQUE-SANTA FE,Inactive,1.0,Southwest,0.0,2009-09-19,Closed,DomesticFranchise,ALBUQUERQUE-SANTA FE,,,2009-09-19,Original,2009-09-19
943,1327,505,CA505,Franchise,2010-02-28,2012-02-25,FREEDOM,CA,California,Pacific,828.0,MONTEREY-SALINAS,Inactive,4.0,West,0.0,2010-02-28,Closed,DomesticFranchise,MONTEREY-SALINAS,,,2010-02-28,Original,2010-02-28
944,1328,506,WI506,Franchise,2009-11-11,2010-06-04,MADISON,WI,Wisconsin,Central,669.0,MADISON,Inactive,3.0,North,0.0,2009-11-11,Closed,DomesticFranchise,MADISON,,,2009-11-11,Original,2009-11-11
945,1343,521,CA521,Franchise,2012-01-16,2012-06-05,LOS ANGELES,CA,California,Pacific,803.0,LOS ANGELES,Inactive,4.0,West,0.0,2012-01-16,Closed,DomesticFranchise,LOS ANGELES,,,2012-01-16,Original,2012-01-16
946,869,46,TX46,Franchise,2002-01-26,2004-04-23,LAKE CHARLES?,TX,Texas,Central,643.0,LAKE CHARLES,Inactive,1.0,Southwest,0.0,2002-01-26,Closed,DomesticFranchise,Lake Charles,,,2002-01-26,Original,2002-01-26
947,903,80,GA80,Franchise,2002-11-15,2004-03-09,MARIETTA?,GA,Georgia,Eastern,524.0,ATLANTA,Inactive,2.0,Southeast,0.0,2002-11-15,Closed,DomesticFranchise,ATLANTA,,,2002-11-15,Original,2002-11-15
948,908,85,MO85,Franchise,2002-12-03,2004-07-31,OVERLAND PARK?,MO,Missouri,Central,616.0,KANSAS CITY,Inactive,3.0,North,0.0,2002-12-03,Closed,DomesticFranchise,KANSAS CITY,,,2002-12-03,Original,2002-12-03
966,1669,847,NC847,Franchise,2016-02-29,1999-12-31,FAYETTEVILLE,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2016-02-29,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
967,1683,861,TX861,Franchise,2014-12-27,1999-12-31,LINDALE,TX,Texas,Central,709.0,TYLER-LONGVIEW(LFKN&NCGD),Active,1.0,Southwest,0.0,2014-12-27,Operational,DomesticFranchise,TYLER-LONGVIEW(LFKN&NCGD),2022-03-28,2022-03-28,2020-09-27,Original,2014-12-27
968,39,1730,TX1730,Franchise,2020-06-16,1999-12-31,HOUSTON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2020-06-16,Operational,DomesticFranchise,HOUSTON,2020-06-17,2020-06-18,2020-09-27,Original,2022-07-20
969,951,128,TX128,Franchise,2003-10-09,1999-12-31,HOUSTON,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2003-10-09,Operational,DomesticFranchise,HOUSTON,2018-12-05,2018-12-05,2020-09-27,Original,2022-07-20
970,1680,858,TN858,Franchise,2015-02-27,1999-12-31,MADISON,TN,Tennessee,Central,659.0,NASHVILLE,Active,2.0,Southeast,0.0,2015-02-27,Operational,DomesticFranchise,NASHVILLE,2019-12-02,2019-12-02,2020-09-27,Original,2022-07-20
971,1093,270,TN270,Franchise,2006-04-18,1999-12-31,MURFREESBORO,TN,Tennessee,Central,659.0,NASHVILLE,Active,2.0,Southeast,0.0,2006-04-18,Operational,DomesticFranchise,NASHVILLE,2019-12-02,2019-12-02,2020-09-27,Original,2022-07-20
972,85,1776,TX1776,Franchise,2020-07-25,1999-12-31,ROYSE CITY,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2020-07-25,Operational,DomesticFranchise,DALLAS-FT. WORTH,2020-07-25,2020-07-27,2020-09-27,Original,2022-07-20
973,124,1815,TX1815,Franchise,2020-10-17,1999-12-31,HASLET,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2020-10-17,Operational,DomesticFranchise,DALLAS-FT. WORTH,2020-10-17,2020-10-18,2020-10-18,Original,2022-07-20
974,1805,1024,FL1024,Franchise,2015-11-04,1999-12-31,DAYTONA BEACH,FL,Florida,Eastern,534.0,ORLANDO-DAYTONA BCH-MELBRN,Active,2.0,Southeast,0.0,2015-11-04,Operational,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,2019-06-05,2019-06-05,2020-09-27,Original,2015-11-04
975,1793,1012,TX1012,Franchise,2015-07-08,1999-12-31,CLEBURNE,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2015-07-08,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
976,1865,1084,TX1084,Franchise,2015-12-27,1999-12-31,GRANBURY,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2015-12-27,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-05-23,2019-05-23,2020-09-27,Original,2022-07-20
977,1838,1057,TX1057,Franchise,2015-11-24,1999-12-31,DALLAS,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2015-11-24,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-25,2019-04-25,2020-09-27,Original,2022-07-20
978,874,51,TX51,Franchise,2002-03-30,1999-12-31,WATAUGA,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2002-03-30,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
979,946,123,TX123,Franchise,2003-09-17,1999-12-31,WICHITA FALLS,TX,Texas,Central,627.0,WICHITA FALLS & LAWTON,Active,1.0,Southwest,0.0,2003-09-17,Operational,DomesticFranchise,WICHITA FALLS & LAWTON,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
980,1879,1098,GA1098,Franchise,2015-12-17,1999-12-31,NEWNAN,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2015-12-17,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-20
981,1907,1126,GA1126,Franchise,2016-07-20,1999-12-31,GAINESVILLE,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2016-07-20,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-06
982,896,73,TX73,Franchise,2002-09-01,1999-12-31,EL PASO,TX,Texas,Mountain,765.0,EL PASO (LAS CRUCES),Active,1.0,Southwest,0.0,2002-09-01,Operational,DomesticFranchise,EL PASO (LAS CRUCES),2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
983,925,102,TX102,Franchise,2003-03-14,1999-12-31,EL PASO,TX,Texas,Mountain,765.0,EL PASO (LAS CRUCES),Active,1.0,Southwest,0.0,2003-03-14,Operational,DomesticFranchise,EL PASO (LAS CRUCES),2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
984,950,127,TN127,Franchise,2003-10-05,1999-12-31,CORDOVA,TN,Tennessee,Central,640.0,MEMPHIS,Active,2.0,Southeast,0.0,2003-10-05,Operational,DomesticFranchise,MEMPHIS,2019-12-11,2019-12-11,2020-09-27,Original,2022-07-20
985,1912,1131,GA1131,Franchise,2017-01-07,1999-12-31,DECATUR,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2017-01-07,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-20
986,1885,1104,TX1104,Franchise,2016-04-04,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2016-04-04,Operational,DomesticFranchise,SAN ANTONIO,2019-05-08,2019-05-08,2020-09-27,Original,2022-07-20
987,1014,191,CA191,Franchise,2004-11-05,1999-12-31,RANCHO CUCAMONGA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2004-11-05,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2018-11-14,2020-09-27,Original,2022-07-20
988,1074,251,TX251,Franchise,2005-10-04,1999-12-31,MISSION,TX,Texas,Central,636.0,HARLINGEN-WSLCO-BRNSVL-MCA,Active,1.0,Southwest,0.0,2005-10-04,Operational,DomesticFranchise,HARLINGEN-WSLCO-BRNSVL-MCA,2019-09-18,2019-09-18,2020-09-27,Original,2005-10-04
989,1077,254,TX254,Franchise,2005-10-25,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2005-10-25,Operational,DomesticFranchise,SAN ANTONIO,2019-05-08,2019-05-08,2020-09-27,Original,2022-07-20
990,1916,1135,TX1135,Franchise,2016-05-11,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2016-05-11,Operational,DomesticFranchise,SAN ANTONIO,2019-05-08,2019-05-08,2020-09-27,Original,2022-07-20
991,1868,1087,CA1087,Franchise,2015-10-15,1999-12-31,SAN PEDRO,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2015-10-15,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
992,1859,1078,CA1078,Franchise,2016-03-11,1999-12-31,PASADENA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-03-11,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2018-11-14,2020-09-27,Original,2022-07-20
993,1100,277,CA277,Franchise,2006-07-05,1999-12-31,LONG BEACH,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2006-07-05,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
994,1102,279,CA279,Franchise,2007-01-17,1999-12-31,LOS ANGELES,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2007-01-17,Operational,DomesticFranchise,LOS ANGELES,2018-11-07,2018-11-07,2020-09-27,Original,2022-07-20
995,1920,1139,CA1139,Franchise,2016-04-04,1999-12-31,YUCAIPA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-04-04,Operational,DomesticFranchise,LOS ANGELES,2018-10-31,2018-10-31,2020-09-27,Original,2016-04-04
996,1111,288,TX288,Franchise,2006-08-24,1999-12-31,ROCKWALL,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2006-08-24,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
997,1113,290,AZ290,Franchise,2006-03-31,1999-12-31,PHOENIX,AZ,Arizona,Mountain (DST not observed),753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2006-03-31,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2019-02-27,2019-02-27,2020-08-23,Original,2022-07-20
998,1114,291,CO291,Franchise,2006-03-15,1999-12-31,DENVER,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2006-03-15,Operational,DomesticFranchise,DENVER,2018-09-12,2018-09-12,2020-09-27,Original,2022-07-20
999,1115,292,CA292,Franchise,2007-01-10,1999-12-31,LOS ANGELES,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2007-01-10,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2015-03-01,2020-09-27,Original,2022-07-20
1000,1116,293,CA293,Franchise,2006-04-12,1999-12-31,UNION CITY,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2006-04-12,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2015-05-06,2020-09-27,Original,2022-07-20
1001,1123,301,AZ301,Franchise,2006-12-10,1999-12-31,TUCSON,AZ,Arizona,Mountain (DST not observed),789.0,TUCSON (SIERRA VISTA),Active,1.0,Southwest,0.0,2006-12-10,Operational,DomesticFranchise,TUCSON (SIERRA VISTA),2019-02-27,2019-02-27,2020-09-27,Original,2022-07-20
1002,1124,302,CA302,Franchise,2007-05-07,1999-12-31,SALINAS,CA,California,Pacific,828.0,MONTEREY-SALINAS,Active,4.0,West,0.0,2007-05-07,Operational,DomesticFranchise,MONTEREY-SALINAS,2019-12-11,2019-12-11,2020-09-27,Original,2007-05-07
1003,1129,307,TX307,Franchise,2006-12-02,1999-12-31,MISSOURI CITY,TX,Texas,Central,618.0,HOUSTON,Active,1.0,Southwest,0.0,2006-12-02,Operational,DomesticFranchise,HOUSTON,2018-11-28,2018-11-28,2020-09-27,Original,2022-07-20
1004,1943,1162,NC1162,Franchise,2016-07-25,1999-12-31,RALEIGH,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2016-07-25,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2019-08-28,2019-08-28,2020-09-27,Original,2016-07-25
1005,1138,316,CA316,Franchise,2007-03-21,1999-12-31,PITTSBURG,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2007-03-21,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2019-03-13,2020-09-27,Original,2022-07-20
1006,1142,320,AR320,Franchise,2006-11-06,1999-12-31,CONWAY,AR,Arkansas,Central,693.0,LITTLE ROCK-PINE BLUFF,Active,2.0,Southeast,0.0,2006-11-06,Operational,DomesticFranchise,LITTLE ROCK-PINE BLUFF,2019-12-11,2019-12-11,2020-09-27,Original,2022-07-20
1007,1148,326,CA326,Franchise,2007-04-11,1999-12-31,SAN JOSE,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2007-04-11,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-04-11,2014-02-02,2020-09-27,Original,2022-07-20
1008,1149,327,CA327,Franchise,2007-04-17,1999-12-31,SAN LEANDRO,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2007-04-17,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2019-03-13,2020-09-27,Original,2007-04-17
1009,1971,1190,OK1190,Franchise,2016-08-05,1999-12-31,MOORE,OK,Oklahoma,Central,650.0,OKLAHOMA CITY,Active,1.0,Southwest,0.0,2016-08-05,Operational,DomesticFranchise,OKLAHOMA CITY,2019-12-11,2019-12-11,2020-09-27,Original,2016-08-05
1010,1973,1192,UT1192,Franchise,2016-08-17,1999-12-31,TAYLORSVILLE,UT,Utah,Mountain,770.0,SALT LAKE CITY,Active,4.0,West,0.0,2016-08-17,Operational,DomesticFranchise,SALT LAKE CITY,2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
1011,1979,1198,SC1198,Franchise,2016-09-28,1999-12-31,GREENVILLE,SC,South Carolina,Eastern,567.0,GREENVLL-SPART-ASHEVLL-AND,Active,2.0,Southeast,0.0,2016-09-28,Operational,DomesticFranchise,GREENVLL-SPART-ASHEVLL-AND,2019-09-18,2019-09-18,2020-09-27,Original,2022-07-20
1012,1980,1199,AZ1199,Franchise,2016-10-03,1999-12-31,TUCSON,AZ,Arizona,Mountain (DST not observed),789.0,TUCSON (SIERRA VISTA),Active,1.0,Southwest,0.0,2016-10-03,Operational,DomesticFranchise,TUCSON (SIERRA VISTA),2019-02-27,2019-02-27,2020-09-27,Original,2022-07-20
1013,1160,338,CA338,Franchise,2007-08-03,1999-12-31,PLEASANT HILL,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2007-08-03,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2016-01-03,2020-09-27,Original,2022-07-20
1014,1162,340,TX340,Franchise,2008-02-07,1999-12-31,ROWLETT,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2008-02-07,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
1015,1165,343,CA343,Franchise,2007-04-12,1999-12-31,FREMONT,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2007-04-12,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2016-01-03,2020-09-27,Original,2022-07-20
1016,1166,344,TX344,Franchise,2007-11-13,1999-12-31,FORT WORTH,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2007-11-13,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
1017,1985,1204,CA1204,Franchise,2016-11-18,1999-12-31,EL CAJON,CA,California,Pacific,825.0,SAN DIEGO,Active,4.0,West,0.0,2016-11-18,Operational,DomesticFranchise,SAN DIEGO,2019-03-20,2019-03-20,2020-09-27,Original,2016-11-18
1018,1987,1206,CA1206,Franchise,2017-02-10,1999-12-31,RIVERSIDE,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-02-10,Operational,DomesticFranchise,LOS ANGELES,2018-10-31,2018-10-31,2020-09-27,Original,2022-07-20
1019,1989,1208,VA1208,Franchise,2016-09-22,1999-12-31,NORFOLK,VA,Virginia,Eastern,544.0,NORFOLK-PORTSMTH-NEWPT NWS,Active,2.0,Southeast,0.0,2016-09-22,Operational,DomesticFranchise,NORFOLK-PORTSMTH-NEWPT NWS,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
1020,1174,352,CA352,Franchise,2008-01-02,1999-12-31,ALAMEDA,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2008-01-02,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-28,2016-01-03,2020-09-27,Original,2022-07-20
1021,1178,356,TX356,Franchise,2007-09-05,1999-12-31,STEPHENVILLE,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2007-09-05,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-08-28,2019-08-28,2020-09-27,Original,2007-09-05
1022,1182,360,LA360,Franchise,2007-10-03,1999-12-31,RUSTON,LA,Louisiana,Central,628.0,MONROE-EL DORADO,Active,2.0,Southeast,0.0,2007-10-03,Operational,DomesticFranchise,MONROE-EL DORADO,2019-12-11,2019-12-11,2020-09-27,Original,2007-10-03
1023,1999,1218,TX1218,Franchise,2016-11-21,1999-12-31,KYLE,TX,Texas,Central,635.0,AUSTIN,Active,1.0,Southwest,0.0,2016-11-21,Operational,DomesticFranchise,AUSTIN,2019-05-23,2019-05-23,2020-09-27,Original,2022-07-20
1024,1192,370,AZ370,Franchise,2008-01-16,1999-12-31,MESA,AZ,Arizona,Mountain (DST not observed),753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2008-01-16,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2019-03-07,2019-03-07,2020-09-27,Original,2022-07-20
1025,1195,373,AZ373,Franchise,2008-05-19,1999-12-31,TUCSON,AZ,Arizona,Mountain (DST not observed),789.0,TUCSON (SIERRA VISTA),Active,1.0,Southwest,0.0,2008-05-19,Operational,DomesticFranchise,TUCSON (SIERRA VISTA),2019-02-27,2019-02-27,2020-09-27,Original,2022-07-20
1026,1196,374,TX374,Franchise,2007-11-15,1999-12-31,TYLER,TX,Texas,Central,709.0,TYLER-LONGVIEW(LFKN&NCGD),Active,1.0,Southwest,0.0,2007-11-15,Operational,DomesticFranchise,TYLER-LONGVIEW(LFKN&NCGD),2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
1027,1201,379,CA379,Franchise,2007-10-24,1999-12-31,LA HABRA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2007-10-24,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2018-11-14,2020-09-27,Original,2022-07-20
1028,2011,1230,CA1230,Franchise,2017-03-23,1999-12-31,COACHELLA,CA,California,Pacific,804.0,PALM SPRINGS,Active,4.0,West,0.0,2017-03-23,Operational,DomesticFranchise,PALM SPRINGS,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
1029,2015,1234,CA1234,Franchise,2016-12-03,1999-12-31,VICTORVILLE,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2016-12-03,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2018-11-14,2020-09-27,Original,2016-12-03
1030,2016,1235,TX1235,Franchise,2017-02-08,1999-12-31,CROSS ROADS,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2017-02-08,Operational,DomesticFranchise,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-09-27,Original,2022-07-20
1031,1209,387,CA387,Franchise,2008-08-21,1999-12-31,RIVERSIDE,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2008-08-21,Operational,DomesticFranchise,LOS ANGELES,2018-10-31,2018-10-31,2020-09-27,Original,2008-08-21
1032,2026,1245,NC1245,Franchise,2016-12-30,1999-12-31,CARY,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2016-12-30,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2019-08-28,2019-08-28,2020-09-27,Original,2016-12-30
1033,2029,1248,TX1248,Franchise,2017-07-19,1999-12-31,HORIZON CITY,TX,Texas,Mountain,765.0,EL PASO (LAS CRUCES),Active,1.0,Southwest,0.0,2017-07-19,Operational,DomesticFranchise,EL PASO (LAS CRUCES),2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
1034,2031,1250,AZ1250,Franchise,2017-01-23,1999-12-31,MESA,AZ,Arizona,Mountain (DST not observed),753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2017-01-23,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2019-02-27,2019-02-27,2020-09-27,Original,2022-07-20
1035,2035,1254,CA1254,Franchise,2017-06-12,1999-12-31,TEMECULA,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-06-12,Operational,DomesticFranchise,LOS ANGELES,2018-10-31,2018-10-31,2020-09-27,Original,2022-07-20
1036,1216,394,CA394,Franchise,2008-03-26,1999-12-31,SAN DIEGO,CA,California,Pacific,825.0,SAN DIEGO,Active,4.0,West,0.0,2008-03-26,Operational,DomesticFranchise,SAN DIEGO,2019-03-20,2015-10-04,2020-09-27,Original,2022-07-20
1037,2038,1257,CA1257,Franchise,2017-08-30,1999-12-31,MONTCLAIR,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-08-30,Operational,DomesticFranchise,LOS ANGELES,2018-11-14,2018-11-14,2020-09-27,Original,2022-07-20
1038,2041,1260,OK1260,Franchise,2017-06-30,1999-12-31,BROKEN ARROW,OK,Oklahoma,Central,671.0,TULSA,Active,1.0,Southwest,0.0,2017-06-30,Operational,DomesticFranchise,TULSA,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
1039,1234,412,CA412,Franchise,2008-07-09,1999-12-31,LEMON GROVE,CA,California,Pacific,825.0,SAN DIEGO,Active,4.0,West,0.0,2008-07-09,Operational,DomesticFranchise,SAN DIEGO,2019-03-20,2019-03-20,2020-09-27,Original,2022-07-20
1040,1238,416,TX416,Franchise,2008-09-16,1999-12-31,AMARILLO,TX,Texas,Central,634.0,AMARILLO,Active,1.0,Southwest,0.0,2008-09-16,Operational,DomesticFranchise,AMARILLO,2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
1041,1239,417,CA417,Franchise,2008-12-18,1999-12-31,RICHMOND,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2008-12-18,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2019-03-13,2020-09-27,Original,2022-07-20
1042,2055,1274,CA1274,Franchise,2017-09-27,1999-12-31,RIALTO,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2017-09-27,Operational,DomesticFranchise,LOS ANGELES,2018-10-31,2018-10-31,2020-09-27,Original,2022-07-20
1043,2056,1275,TX1275,Franchise,2017-07-31,1999-12-31,AUSTIN,TX,Texas,Central,635.0,AUSTIN,Active,1.0,Southwest,0.0,2017-07-31,Operational,DomesticFranchise,AUSTIN,2017-11-27,2017-11-27,2020-09-27,Original,2022-07-20
